id(時間割コード),classId(何かに使うかもしれない通し番号),name,teacher,credit,style,url,termperiod
25G06,20210663,Oral English II (英),Craig Sisman,3,オンライン,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G07,20210664,Oral English II (英),Keith Ford,3,オンライン,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G08,20210665,Academic Writing & Presentation III,Annette Karseras,3,オンライン,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G10,20210666,原書講読(２年セミナー),網谷　龍介,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G11,20210667,原書講読(２年セミナー),小島　敬裕,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G12,20210668,原書講読(２年セミナー),南　諭子,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G13,20210669,原書講読(２年セミナー),西川　賢,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G14,20210670,原書講読(２年セミナー),岡本　真希子,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G15,20210671,原書講読(２年セミナー),柴田　邦臣,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G16,20210672,原書講読(２年セミナー),多賀　吉隆,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G17,20210673,原書講読(２年セミナー),高垣　マユミ,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G18,20210674,原書講読(２年セミナー),渡邊　あや,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G19,20210675,原書講読(２年セミナー),守田　まどか,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G20,20210676,４年セミナー,木村　有里,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G21,20210677,４年セミナー,朴　正鎮,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G22,20210678,Academic Reading II,宮井　勢都子 / 齊藤　涼子 / 広実　義人,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G23,20210679,Academic Reading II,齊藤　涼子 / 広実　義人 / 宮井　勢都子,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25G24,20210680,Academic Reading II,広実　義人 / 宮井　勢都子 / 齊藤　涼子,3,ハイブリッド,Coming Soon…,T1Tue5/T3Tue5/T4Tue5
25N01,20210681,世界の文学(英語圏),阿部　曜子,1,オンライン(未確定),Coming Soon…,T3Tue5
25N02,20210682,日本研究演習(3),木村　朗子,1,オンライン(未確定),Coming Soon…,T3Tue5
25N03,20210683,健康教育,吉村　麻奈美,1,オンライン(未確定),Coming Soon…,T3Tue5
25N04,20210684,国際経済論(3),澤木　久之,1,オンライン(未確定),Coming Soon…,T3Tue5
25N05,20210685,社会思想史(3),竹本　研史,1,オンライン(未確定),Coming Soon…,T3Tue5
25N06,20210686,越境文学論,齋藤　由美子,1,オンライン(未確定),Coming Soon…,T3Tue5
25N07,20210687,社会調査法(3),松山　章子,1,オンライン(未確定),Coming Soon…,T3Tue5
25N08,20210688,社会調査法(3),八塚　春名,1,オンライン(未確定),Coming Soon…,T3Tue5
25N09,20210689,情報科学 d,青柳　龍也,1,オンライン(未確定),Coming Soon…,T3Tue5
25N10,20210690,ソーシャルコンテンツ制作,工藤　紀篤,1,オンライン(未確定),Coming Soon…,T3Tue5
25N11,20210691,教育メディアワークショップ,来住　伸子,1,オンライン(未確定),Coming Soon…,T3Tue5
25N12,20210692,コロナ禍に立ち向かう世界 b,阿部　曜子・雲島　知恵・久野　量一・菅　靖子・和田　忠彦,1,オンライン(未確定),Coming Soon…,T3Tue5
25P01,20210693,教職概論,牛島　順子,2,オンライン(未確定),Coming Soon…,T3Tue5/T4Tue5
25R01,20210694,世界の文学(アメリカ),相木　裕史,1,オンライン(未確定),Coming Soon…,T4Tue5
25R02,20210695,日本研究演習(4),木村　朗子,1,オンライン(未確定),Coming Soon…,T4Tue5
25R03,20210696,ウェルネス研究(健康心理学),吉村　麻奈美,1,オンライン(未確定),Coming Soon…,T4Tue5
25R04,20210697,国際経済論(4),澤木　久之,1,オンライン(未確定),Coming Soon…,T4Tue5
25R05,20210698,社会思想史(4),竹本　研史,1,オンライン(未確定),Coming Soon…,T4Tue5
25R06,20210699,文学論特論,齋藤　由美子,1,オンライン(未確定),Coming Soon…,T4Tue5
25R07,20210700,社会調査法(4),松山　章子,1,オンライン(未確定),Coming Soon…,T4Tue5
25R08,20210701,社会調査法(4),八塚　春名,1,オンライン(未確定),Coming Soon…,T4Tue5
25R09,20210702,Webテクノロジー a,大塚　亜未,1,オンライン(未確定),Coming Soon…,T4Tue5
25R10,20210703,メディアコミュニケーションワークショップ,稲葉　利江子,1,オンライン(未確定),Coming Soon…,T4Tue5
25R11,20210704,デジタルエンターテインメントワークショップ,栗原　一貴,1,オンライン(未確定),Coming Soon…,T4Tue5
25R12,20210705,The Practice of Teaching Oral English,Joshua Brook Antle,1,オンライン(未確定),Coming Soon…,T4Tue5
31A01,20210706,心理学(1),神長　伸幸,1,オンライン,Coming Soon…,T1Wed1
31A02,20210707,動きの教育,辻元　早苗,1,オンライン,Coming Soon…,T1Wed1
31A03,20210708,イギリス社会(1),Alan George Milne,1,オンライン,Coming Soon…,T1Wed1
31A04,20210709,English III (Lecture)(1),Alan George Milne,1,オンライン,Coming Soon…,T1Wed1
31A05,20210710,比較教育論(1),渡邊　あや,1,オンライン,Coming Soon…,T1Wed1
31A06,20210711,ヨーロッパ政治(1),網谷　龍介,1,オンライン,Coming Soon…,T1Wed1
31A07,20210712,ヨーロッパ社会(イギリス)(1),Alan George Milne,1,オンライン,Coming Soon…,T1Wed1
31A08,20210713,コンピュータグラフィックス b,新田　善久,1,オンライン,Coming Soon…,T1Wed1
31A09,20210714,社会科・公民科指導法 I,木内　剛,2,オンライン,Coming Soon…,T1Wed1/T1Wed2
31A10,20210715,数学序論(演習付),宮澤　治子・久野　雄介,2,ハイブリッド,Coming Soon…,T1Mon2/T1Wed1
31C01,20210716,第二言語習得論(日本語教育),古川　敦子,2,オンライン,Coming Soon…,T1Wed1/T3Wed1
31G01,20210717,Pronunciation I (情),小野　雅子,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G02,20210718,Pronunciation I (情),宇佐見　英美子,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G03,20210719,MI Reading Skills II,小西　正恵,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G04,20210720,MI Reading Skills II,熊野　真理,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G05,20210721,MI Reading Skills II,柳澤　波香,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G06,20210722,中国語 I (演習) b (英),李　洵,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G07,20210723,韓国・朝鮮語 I (演習) e (国・多),金　泰植,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G08,20210724,Literary Reading II,山田　純子,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G09,20210725,Academic Writing II,Matthew Michael Hanley,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G10,20210726,Academic Writing II,Chester J. Proshan,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G11,20210727,Academic Writing II,岩田　有美子,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G12,20210728,Oral English II (英),Geoffrey Pierce,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G13,20210729,Oral English II (英),Kathleen A. R. Era,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G14,20210730,Oral English II (英),Terence J. Cooney,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G15,20210731,Academic Writing & Presentation III,Lillian R. Swain / Soo-Hye Han,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G16,20210732,Academic Writing & Presentation III,Terry Keith Fieldsend,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G17,20210733,翻訳の世界,前沢　明枝,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G18,20210734,Academic Reading II,Alexandra Hambleton / 中西　雅之 / 星野　徳子,3,ハイブリッド,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G19,20210735,Academic Reading II,John William Cheng / Jonathan D. Picken / 郷路　拓也,3,ハイブリッド,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G20,20210736,Academic Reading II,佐藤　陽介 / Alexandra Hambleton / 中西　雅之,3,ハイブリッド,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31G21,20210737,論理と計算機科学,礒田　恵以子,3,オンライン,Coming Soon…,T1Wed1/T3Wed1/T4Wed1
31N01,20210738,心理学(3),神長　伸幸,1,オンライン(未確定),Coming Soon…,T3Wed1
31N02,20210739,動きの教育,辻元　早苗,1,オンライン(未確定),Coming Soon…,T3Wed1
31N03,20210740,イギリス社会(3),Alan George Milne,1,オンライン(未確定),Coming Soon…,T3Wed1
31N04,20210741,English III (Lecture)(3),Alan George Milne,1,オンライン(未確定),Coming Soon…,T3Wed1
31N05,20210742,比較教育論(3),渡邊　あや,1,オンライン(未確定),Coming Soon…,T3Wed1
31N06,20210743,ヨーロッパ社会(イギリス)(3),Alan George Milne,1,オンライン(未確定),Coming Soon…,T3Wed1
31N07,20210744,コンピュータ概論 I,青柳　龍也,1,オンライン(未確定),Coming Soon…,T3Wed1
31N08,20210745,教職実践演習(中・高),三町　章,2,オンライン(未確定),Coming Soon…,T3Wed1/T3Wed2
31P01,20210746,社会科・公民科指導法 II,木内　剛,2,オンライン(未確定),Coming Soon…,T3Wed1/T4Wed1
31P02,20210747,線形代数学 I (演習付),原　隆,4,オンライン(未確定),Coming Soon…,T3Mon2/T4Mon2/T3Wed1/T4Wed1
31P03,20210748,数値計算法,菊池　弘明,2,オンライン(未確定),Coming Soon…,T3Wed1/T4Wed1
31P04,20210749,教育心理学,高垣　マユミ,2,オンライン(未確定),Coming Soon…,T3Wed1/T4Wed1
31R01,20210750,心理学(4),神長　伸幸,1,オンライン(未確定),Coming Soon…,T4Wed1
31R02,20210751,動きの教育,辻元　早苗,1,オンライン(未確定),Coming Soon…,T4Wed1
31R03,20210752,イギリス社会(4),Alan George Milne,1,オンライン(未確定),Coming Soon…,T4Wed1
31R04,20210753,対照言語学 2,井上　優,1,オンライン(未確定),Coming Soon…,T4Wed1
31R05,20210754,English III (Lecture)(4),Alan George Milne,1,オンライン(未確定),Coming Soon…,T4Wed1
31R06,20210755,比較教育論(4),渡邊　あや,1,オンライン(未確定),Coming Soon…,T4Wed1
31R07,20210756,ヨーロッパ社会(イギリス)(4),Alan George Milne,1,オンライン(未確定),Coming Soon…,T4Wed1
31R08,20210757,EU研究(4),網谷　龍介,1,オンライン(未確定),Coming Soon…,T4Wed1
31R09,20210758,コンピュータ概論 II,青柳　龍也,1,オンライン(未確定),Coming Soon…,T4Wed1
31R10,20210759,教職実践演習(中・高),三町　章,2,オンライン(未確定),Coming Soon…,T4Wed1/T4Wed2
32A01,20210760,キリスト教史(1),寺戸　淳子,1,オンライン,Coming Soon…,T1Wed2
32A02,20210761,世界の文学(ドイツ)(1),関口　裕昭,1,オンライン,Coming Soon…,T1Wed2
32A03,20210762,世界の文学(朝鮮)(1),高橋　梓,1,オンライン,Coming Soon…,T1Wed2
32A04,20210763,国語表現(1),木村　真希子,1,オンライン,Coming Soon…,T1Wed2
32A05,20210764,世界史概説(1),大塚　修,1,オンライン,Coming Soon…,T1Wed2
32A06,20210765,世界史研究(1),大塚　修,1,オンライン,Coming Soon…,T1Wed2
32A07,20210766,中国語 III (講読) (1),山口　早苗,1,オンライン,Coming Soon…,T1Wed2
32A08,20210767,中国語 III (演習) (1),李　洵,1,オンライン,Coming Soon…,T1Wed2
32A09,20210768,日本語指導 C (1),塩谷　由美子,1,オンライン,Coming Soon…,T1Wed2
32A10,20210769,余暇教育(レク活動とグループワーク),辻元　早苗,0.5,ハイブリッド,Coming Soon…,T1Wed2
32A11,20210770,Composition III (1),Betsy Longacre Terada,1,オンライン,Coming Soon…,T1Wed2
32A12,20210771,大学数学入門 a,立井　博子,1,オンライン,Coming Soon…,T1Wed2
32A13,20210772,自然言語処理,小町　守,1,オンライン,Coming Soon…,T1Wed2
32A14,20210773,メディア処理とモデリング入門,中山　健,1,オンライン,Coming Soon…,T1Wed2
32G01,20210774,Pronunciation I (数),荒木　和美,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G02,20210775,Pronunciation I (数),岩田　有美子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G03,20210776,Reading Skills II,奥野　晶子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G04,20210777,Reading Skills II,宇佐見　英美子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G05,20210778,Oral English II (国),Terry Keith Fieldsend,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G06,20210779,Oral English II (国),Geoffrey Pierce,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G07,20210780,Oral English II (国),Kathleen A. R. Era,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G08,20210781,Composition II,阿部　曜子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G09,20210782,Composition II,柳澤　波香,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G10,20210783,Composition II,熊野　真理,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G11,20210784,Listening II,Terence J. Cooney,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G12,20210785,Listening II,Joshua Brook Antle,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G13,20210786,CS Reading Skills II,山田　純子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G14,20210787,CS Reading Skills II,吉岡　里枝子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G15,20210788,フランス語 I (文法) A (英),中村　敦子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G16,20210789,フランス語 I (演習) g (国・多),村中　由美子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G17,20210790,中国語 I (文法) C (英),橋本　恭子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G18,20210791,中国語 I (演習) e (国・多),張　玉萍,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G19,20210792,スペイン語 I (文法) D (国・多),丹波　美佐子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G20,20210793,韓国・朝鮮語 II (演習) b (英),金　泰植,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G21,20210794,Literary Reading II,Matthew Michael Hanley,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G22,20210795,Literary Reading II,Chester J. Proshan,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G23,20210796,Academic Writing II,稲垣　善律,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G24,20210797,Academic Writing II,Jonathan D. Picken,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G25,20210798,Academic Writing II,小野　雅子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G26,20210799,３年セミナー,早川　敦子,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G27,20210800,３年セミナー,相木　裕史,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G28,20210801,３年セミナー,菅　靖子,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G29,20210802,３年セミナー,伊藤　航多,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G30,20210803,３年セミナー,池野　みさお / 大類　久恵,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G31,20210804,３年セミナー,宮井　勢都子 / 池野　みさお,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G32,20210805,３年セミナー,大類　久恵 / 宮井　勢都子,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G33,20210806,３年セミナー,郷路　拓也,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G34,20210807,３年セミナー,佐藤　陽介,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G35,20210808,３年セミナー,中西　雅之,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G36,20210809,３年セミナー,Alexandra Hambleton / 北村　文,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G36,20210810,３年セミナー,Alexandra Hambleton / 北村　文,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G37,20210811,３年セミナー,北村　文 / Alexandra Hambleton,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G37,20210812,３年セミナー,北村　文 / Alexandra Hambleton,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G38,20210813,４年セミナー,早川　敦子,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G39,20210814,４年セミナー,相木　裕史,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G40,20210815,４年セミナー,吉田　真理子,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G41,20210816,４年セミナー,星野　徳子,3,ハイブリッド,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G42,20210817,卒論指導,小野　創,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G43,20210818,English III (Practice),Alan George Milne,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G44,20210819,中国語 III (講読),山口　早苗,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32G45,20210820,中国語 III (演習),李　洵,3,オンライン,Coming Soon…,T1Wed2/T3Wed2/T4Wed2
32N01,20210821,キリスト教史(3),寺戸　淳子,1,オンライン(未確定),Coming Soon…,T3Wed2
32N02,20210822,世界の文学(ドイツ)(3),関口　裕昭,1,オンライン(未確定),Coming Soon…,T3Wed2
32N03,20210823,世界の文学(朝鮮)(3),高橋　梓,1,オンライン(未確定),Coming Soon…,T3Wed2
32N04,20210824,国語表現(3),木村　真希子,1,オンライン(未確定),Coming Soon…,T3Wed2
32N05,20210825,世界史概説(3),大塚　修,1,オンライン(未確定),Coming Soon…,T3Wed2
32N06,20210826,世界史研究(3),大塚　修,1,オンライン(未確定),Coming Soon…,T3Wed2
32N07,20210827,中国語 III (講読) (3),山口　早苗,1,オンライン(未確定),Coming Soon…,T3Wed2
32N08,20210828,中国語 III (演習) (3),李　洵,1,オンライン(未確定),Coming Soon…,T3Wed2
32N09,20210829,日本語指導 C (3),塩谷　由美子,1,オンライン(未確定),Coming Soon…,T3Wed2
